player 1,player 2,player 3,player 4,player 5,minutes,plus-minus,points scored,offensive possession,turnovers,offensive rebounds,defensive rebounds given,2-pt made,2-pt missed,3-pt made,3-pt missed,assists,free-throw attempt,points givens,defensive possession,turnovers forced,offensive rebounds given,defensive rebounds,2-pt made given,2-pt missed given,3-pt made given,3-pt missed given,assists given,free-throw attempt given
"ELY,JACK","HALL,RILEY","HORN,JEREMY","LYNDS,SCOTT","PRESIDENT,MILES",00:06:06,-5,8,10,1,1,5,3,5,0,1,1,2,13,12,3,3,4,4,5,1,1,2,3
"ELY,JACK","HALL,RILEY","HORN,JEREMY","LYNDS,SCOTT","SCARLETT,MICHAEL",00:01:36,-2,0,3,0,0,2,0,3,0,0,0,0,2,3,1,0,0,1,0,0,1,0,0
"ELY,JACK","HALL,RILEY","LYNDS,SCOTT","MORRIS,KENDRICK","PRESIDENT,MILES",00:00:27,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ELY,JACK","HALL,RILEY","LYNDS,SCOTT","MORRIS,KENDRICK","SCARLETT,MICHAEL",00:04:28,6,12,8,1,3,2,5,4,0,0,2,5,6,11,3,0,4,0,4,1,0,1,4
"ELY,JACK","HALL,RILEY","LYNDS,SCOTT","MYERS,PATRICK","PRESIDENT,MILES",00:01:43,-2,2,3,0,0,2,1,2,0,0,1,0,4,3,1,0,0,2,0,0,0,0,0
"ELY,JACK","HALL,RILEY","LYNDS,SCOTT","PRESIDENT,MILES","SCARLETT,MICHAEL",00:00:37,2,4,3,0,0,2,0,0,0,0,0,6,2,3,0,0,2,1,1,0,1,0,0
"ELY,JACK","HORN,JEREMY","KIRSCH,MAXWELL","LYNDS,SCOTT","SCARLETT,MICHAEL",00:00:28,-1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,2
"ELY,JACK","KIRSCH,MAXWELL","KUSCH,RYAN","LEVINE,JD","MYERS,PATRICK",00:01:17,4,5,2,0,1,0,1,1,1,0,1,0,1,2,1,1,0,0,1,0,0,0,2
"ELY,JACK","KIRSCH,MAXWELL","KUSCH,RYAN","LYNDS,SCOTT","MORRIS,KENDRICK",00:01:29,-1,3,2,0,1,1,1,1,0,1,0,1,4,3,1,0,0,2,0,0,0,0,0
"ELY,JACK","KIRSCH,MAXWELL","LYNDS,SCOTT","MORRIS,KENDRICK","SCARLETT,MICHAEL",00:00:46,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"HALL,RILEY","HORN,JEREMY","LYNDS,SCOTT","PRESIDENT,MILES","SCARLETT,MICHAEL",00:03:00,3,8,5,0,2,2,1,2,2,2,1,0,5,4,0,0,2,1,2,1,0,1,0
"HALL,RILEY","LEVINE,JD","MORRIS,KENDRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:02:19,6,8,4,0,1,0,1,1,2,1,1,0,2,4,0,1,3,0,4,0,0,0,2
"HALL,RILEY","LYNDS,SCOTT","MORRIS,KENDRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:13:33,-2,28,27,6,1,8,7,5,3,3,5,7,30,24,1,1,11,4,9,6,3,9,7
"KIRSCH,MAXWELL","KUSCH,RYAN","LYNDS,SCOTT","MYERS,PATRICK","SCARLETT,MICHAEL",00:00:57,-1,0,2,1,0,1,0,0,0,1,0,0,1,2,0,0,2,0,1,0,0,0,2
"KIRSCH,MAXWELL","LEVINE,JD","MORRIS,KENDRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:01:14,2,4,2,0,0,0,2,0,0,0,1,0,2,3,1,1,1,0,2,0,0,0,2
