player 1,player 2,player 3,player 4,player 5,minutes,plus-minus,points scored,offensive possession,turnovers,offensive rebounds,defensive rebounds given,2-pt made,2-pt missed,3-pt made,3-pt missed,assists,free-throw attempt,points givens,defensive possession,turnovers forced,offensive rebounds given,defensive rebounds,2-pt made given,2-pt missed given,3-pt made given,3-pt missed given,assists given,free-throw attempt given
"HALL,RILEY","KUSCH,RYAN","MORRIS,KENDRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:02:30,2,8,4,0,0,0,3,0,0,0,2,2,6,4,0,1,1,3,2,0,0,0,0
"HALL,RILEY","KUSCH,RYAN","MYERS,PATRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:04:29,2,9,7,1,0,2,2,1,1,1,3,2,7,9,4,1,2,2,2,1,0,2,2
"HALL,RILEY","LEVINE,JD","MORRIS,KENDRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:02:42,6,8,5,0,1,0,1,2,2,1,1,0,2,4,0,1,3,0,4,0,0,0,2
"HALL,RILEY","LEVINE,JD","MYERS,PATRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:01:17,0,2,2,0,0,1,1,0,0,1,1,0,2,3,0,0,3,1,0,0,2,0,1
"HALL,RILEY","LYNDS,SCOTT","MORRIS,KENDRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",01:15:52,22,151,125,27,19,34,38,32,18,19,30,28,129,122,14,12,53,32,42,17,21,22,25
"HALL,RILEY","LYNDS,SCOTT","MYERS,PATRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:25:37,26,66,42,5,6,10,15,6,7,8,11,17,40,43,14,5,12,3,6,6,12,7,16
"HORN,JEREMY","KEINAN,DANIEL","KIRSCH,MAXWELL","MKPADO,KELE","WALKER,GEORGE",00:01:54,-1,3,3,0,3,1,1,2,0,2,0,2,4,3,0,0,1,1,1,0,0,0,2
"HORN,JEREMY","KEINAN,DANIEL","LEVINE,JD","MKPADO,KELE","SUI,MARK",00:01:32,-2,2,3,1,1,1,1,1,0,1,0,0,4,3,1,0,0,1,0,0,0,0,2
"HORN,JEREMY","KIRSCH,MAXWELL","KUSCH,RYAN","LEVINE,JD","MKPADO,KELE",00:01:46,-1,2,4,1,1,2,1,1,0,2,1,0,3,3,1,1,1,1,1,0,0,0,2
"HORN,JEREMY","KIRSCH,MAXWELL","KUSCH,RYAN","LEVINE,JD","SUI,MARK",00:00:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HORN,JEREMY","KIRSCH,MAXWELL","KUSCH,RYAN","LYNDS,SCOTT","SCARLETT,MICHAEL",00:02:10,3,4,3,0,0,1,2,1,0,0,1,0,1,3,0,0,2,0,2,0,0,0,2
"HORN,JEREMY","KIRSCH,MAXWELL","LYNDS,SCOTT","PRESIDENT,MILES","SCARLETT,MICHAEL",00:00:24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"HORN,JEREMY","KIRSCH,MAXWELL","MKPADO,KELE","SUI,MARK","WALKER,GEORGE",00:01:34,2,2,3,0,0,2,1,2,0,0,1,0,0,3,2,1,1,0,1,0,0,0,1
"HORN,JEREMY","LEVINE,JD","MKPADO,KELE","SUI,MARK","WALKER,GEORGE",00:00:53,2,3,1,0,0,0,0,0,1,0,1,0,1,2,0,0,1,0,1,0,0,0,2
