player 1,player 2,player 3,player 4,player 5,minutes,plus-minus,points scored,offensive possession,turnovers,offensive rebounds,defensive rebounds given,2-pt made,2-pt missed,3-pt made,3-pt missed,assists,free-throw attempt,points givens,defensive possession,turnovers forced,offensive rebounds given,defensive rebounds,2-pt made given,2-pt missed given,3-pt made given,3-pt missed given,assists given,free-throw attempt given
"DAVIS,EVAN","HALL,RILEY","LYNDS,SCOTT","MORRIS,KENDRICK","PRESIDENT,MILES",00:01:21,0,2,1,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,2
"DAVIS,EVAN","HALL,RILEY","LYNDS,SCOTT","MORRIS,KENDRICK","SCARLETT,MICHAEL",00:03:43,5,9,5,0,0,1,3,0,0,2,2,3,4,5,0,0,3,2,0,0,3,2,0
"DAVIS,EVAN","HALL,RILEY","LYNDS,SCOTT","MYERS,PATRICK","PRESIDENT,MILES",00:03:58,3,7,7,3,3,1,2,2,1,2,1,0,4,6,0,0,3,1,0,0,4,0,2
"ELY,JACK","HALL,RILEY","LEVINE,JD","MORRIS,KENDRICK","PRESIDENT,MILES",00:00:26,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"ELY,JACK","HALL,RILEY","LEVINE,JD","MORRIS,KENDRICK","SCARLETT,MICHAEL",00:01:04,0,0,1,0,0,1,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0
"ELY,JACK","HALL,RILEY","LYNDS,SCOTT","MORRIS,KENDRICK","PRESIDENT,MILES",00:01:04,-1,1,2,1,1,1,0,1,0,0,0,2,2,1,0,0,0,1,0,0,0,1,0
"ELY,JACK","HALL,RILEY","LYNDS,SCOTT","MORRIS,KENDRICK","SCARLETT,MICHAEL",00:00:33,2,2,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"ELY,JACK","HALL,RILEY","LYNDS,SCOTT","MYERS,PATRICK","PRESIDENT,MILES",00:02:10,0,4,4,0,0,2,2,2,0,0,1,0,4,4,1,0,1,2,0,0,1,1,0
"ELY,JACK","KIRSCH,MAXWELL","LEVINE,JD","MORRIS,KENDRICK","SCARLETT,MICHAEL",00:00:11,-3,0,0,0,1,0,0,1,0,0,0,0,3,2,1,0,0,0,0,1,0,1,0
"ELY,JACK","KIRSCH,MAXWELL","LEVINE,JD","MYERS,PATRICK","PRESIDENT,MILES",00:02:01,1,4,3,0,3,0,2,4,0,0,1,0,3,3,0,0,2,0,0,1,2,1,0
"ELY,JACK","KIRSCH,MAXWELL","LEVINE,JD","MYERS,PATRICK","SCARLETT,MICHAEL",00:00:57,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ELY,JACK","KIRSCH,MAXWELL","LYNDS,SCOTT","MORRIS,KENDRICK","SCARLETT,MICHAEL",00:02:21,4,4,4,2,2,0,1,1,0,1,1,2,0,3,1,0,2,0,1,0,1,0,0
"ELY,JACK","KIRSCH,MAXWELL","LYNDS,SCOTT","MYERS,PATRICK","SCARLETT,MICHAEL",00:01:33,-3,0,2,0,0,2,0,1,0,1,0,0,3,2,0,0,1,0,1,1,1,1,0
"HALL,RILEY","LEVINE,JD","MORRIS,KENDRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:00:23,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HALL,RILEY","LYNDS,SCOTT","MORRIS,KENDRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:12:03,-12,13,16,5,6,6,2,8,2,4,2,4,25,18,3,3,4,8,3,2,4,4,3
"HALL,RILEY","LYNDS,SCOTT","MYERS,PATRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:00:20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"KIRSCH,MAXWELL","KUSCH,RYAN","LYNDS,SCOTT","MYERS,PATRICK","PRESIDENT,MILES",00:01:23,-2,2,2,0,0,1,1,1,0,0,1,0,4,2,0,1,0,1,0,0,1,0,2
"KIRSCH,MAXWELL","LYNDS,SCOTT","MORRIS,KENDRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:02:56,6,8,4,0,0,1,1,0,2,1,1,0,2,4,0,0,2,1,2,0,1,0,0
"KIRSCH,MAXWELL","LYNDS,SCOTT","MYERS,PATRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:01:12,3,4,2,0,1,0,1,0,0,1,1,2,1,2,0,1,1,0,1,0,1,0,2
