player 1,player 2,player 3,player 4,player 5,minutes,plus-minus,points scored,offensive possession,turnovers,offensive rebounds,defensive rebounds given,2-pt made,2-pt missed,3-pt made,3-pt missed,assists,free-throw attempt,points givens,defensive possession,turnovers forced,offensive rebounds given,defensive rebounds,2-pt made given,2-pt missed given,3-pt made given,3-pt missed given,assists given,free-throw attempt given
"DAVIS,EVAN","ELY,JACK","HALL,RILEY","HORN,JEREMY","SCARLETT,MICHAEL",00:01:20,2,3,4,1,3,2,0,0,1,4,0,1,1,3,2,0,1,0,0,0,0,0,2
"DAVIS,EVAN","ELY,JACK","HALL,RILEY","MORRIS,KENDRICK","SCARLETT,MICHAEL",00:00:33,1,2,1,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,2
"DAVIS,EVAN","ELY,JACK","HORN,JEREMY","KIRSCH,MAXWELL","SCARLETT,MICHAEL",00:01:30,-5,2,3,1,0,1,1,1,0,0,0,0,7,4,1,0,0,1,0,1,0,2,2
"DAVIS,EVAN","ELY,JACK","HORN,JEREMY","PRESIDENT,MILES","SCARLETT,MICHAEL",00:01:11,-5,0,1,0,1,1,0,1,0,0,0,2,5,2,0,1,0,0,1,1,0,0,2
"DAVIS,EVAN","ELY,JACK","KIRSCH,MAXWELL","MADDOCK,ANDREW","SCARLETT,MICHAEL",00:01:26,2,7,4,0,1,1,0,0,2,2,1,2,5,3,1,0,0,1,0,1,0,2,0
"DAVIS,EVAN","ELY,JACK","KIRSCH,MAXWELL","MORRIS,KENDRICK","SCARLETT,MICHAEL",00:05:03,0,11,9,2,0,2,4,0,1,2,1,0,11,9,1,0,2,5,2,0,0,2,2
"DAVIS,EVAN","ELY,JACK","KIRSCH,MAXWELL","MYERS,PATRICK","SCARLETT,MICHAEL",00:00:33,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"DAVIS,EVAN","ELY,JACK","MORRIS,KENDRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:03:10,0,4,4,1,0,1,2,1,0,0,0,0,4,4,1,0,1,2,1,0,0,0,0
"DAVIS,EVAN","ELY,JACK","MYERS,PATRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:00:23,-2,0,1,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2
"DAVIS,EVAN","HALL,RILEY","MADDOCK,ANDREW","PRESIDENT,MILES","SCARLETT,MICHAEL",00:03:55,0,7,6,1,0,2,2,2,1,0,1,0,7,6,0,0,3,3,2,0,0,0,2
"DAVIS,EVAN","HALL,RILEY","MORRIS,KENDRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:05:31,-4,7,10,3,0,4,2,3,1,1,1,0,11,9,2,0,3,1,3,3,0,4,0
"DAVIS,EVAN","HALL,RILEY","MYERS,PATRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:00:37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"DAVIS,EVAN","KIRSCH,MAXWELL","LEVINE,JD","MADDOCK,ANDREW","MKPADO,KELE",00:00:57,-2,2,1,0,1,0,1,0,0,1,0,0,4,3,1,0,0,0,0,0,0,0,4
"DAVIS,EVAN","KIRSCH,MAXWELL","LEVINE,JD","MADDOCK,ANDREW","SCARLETT,MICHAEL",00:00:13,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"DAVIS,EVAN","KIRSCH,MAXWELL","MYERS,PATRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:02:08,0,2,5,1,0,3,1,2,0,1,1,0,2,4,3,0,0,1,0,0,0,0,0
"ELY,JACK","HALL,RILEY","MYERS,PATRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:06:57,-4,8,10,1,0,5,3,4,0,1,0,2,12,10,1,0,4,3,3,2,1,2,0
"ELY,JACK","KIRSCH,MAXWELL","MORRIS,KENDRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:00:10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"ELY,JACK","KIRSCH,MAXWELL","MYERS,PATRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:02:37,-1,4,4,1,1,1,0,2,1,0,1,2,5,4,0,0,2,1,1,1,1,1,0
"HORN,JEREMY","KIRSCH,MAXWELL","KUSCH,RYAN","LEVINE,JD","MKPADO,KELE",00:01:46,-1,2,4,1,1,2,1,1,0,2,1,0,3,3,1,1,1,1,1,0,0,0,2
