player 1,player 2,player 3,player 4,player 5,minutes,plus-minus,points scored,offensive possession,turnovers,offensive rebounds,defensive rebounds given,2-pt made,2-pt missed,3-pt made,3-pt missed,assists,free-throw attempt,points givens,defensive possession,turnovers forced,offensive rebounds given,defensive rebounds,2-pt made given,2-pt missed given,3-pt made given,3-pt missed given,assists given,free-throw attempt given
"DAVIS,EVAN","ELY,JACK","KIRSCH,MAXWELL","MYERS,PATRICK","SCARLETT,MICHAEL",00:01:59,0,2,3,1,0,1,1,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0
"DAVIS,EVAN","HALL,RILEY","KIRSCH,MAXWELL","MYERS,PATRICK","SCARLETT,MICHAEL",00:00:36,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"DAVIS,EVAN","HALL,RILEY","MORRIS,KENDRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:08:42,10,19,15,2,4,4,6,5,1,3,3,4,9,14,2,1,9,0,6,3,4,2,0
"DAVIS,EVAN","HALL,RILEY","MYERS,PATRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:02:20,-1,4,3,0,0,1,2,1,0,0,1,0,5,4,1,0,1,1,1,1,0,1,0
"DAVIS,EVAN","KIRSCH,MAXWELL","KUSCH,RYAN","MYERS,PATRICK","SCARLETT,MICHAEL",00:00:56,-2,0,2,1,0,1,0,0,0,1,0,0,2,2,0,1,1,1,2,0,0,0,0
"ELY,JACK","HALL,RILEY","KIRSCH,MAXWELL","MORRIS,KENDRICK","SCARLETT,MICHAEL",00:03:30,1,6,7,0,0,4,3,2,0,2,1,0,5,7,1,0,3,2,1,0,2,0,2
"ELY,JACK","HALL,RILEY","KUSCH,RYAN","MORRIS,KENDRICK","SCARLETT,MICHAEL",00:01:45,0,2,2,1,0,0,1,0,0,0,1,0,2,2,0,0,1,1,1,0,0,1,0
"ELY,JACK","HALL,RILEY","KUSCH,RYAN","MYERS,PATRICK","PRESIDENT,MILES",00:02:16,-3,2,4,0,1,3,1,3,0,1,0,0,5,4,1,0,1,2,0,0,0,2,2
"ELY,JACK","HALL,RILEY","MADDOCK,ANDREW","PRESIDENT,MILES","SCARLETT,MICHAEL",00:01:35,-3,0,2,1,0,1,0,0,0,1,0,0,3,2,0,1,1,0,1,1,1,0,0
"ELY,JACK","HALL,RILEY","MORRIS,KENDRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:09:29,-4,13,12,2,4,4,5,4,0,3,2,4,17,12,1,0,4,3,2,3,2,3,2
"ELY,JACK","HALL,RILEY","MYERS,PATRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:03:14,-5,2,5,2,0,2,1,1,0,1,0,0,7,5,2,1,0,2,0,0,0,0,4
"ELY,JACK","KIRSCH,MAXWELL","KUSCH,RYAN","MYERS,PATRICK","SCARLETT,MICHAEL",00:00:47,3,3,1,0,0,0,0,0,1,0,1,0,0,2,1,0,1,0,1,0,0,0,0
"ELY,JACK","KIRSCH,MAXWELL","MORRIS,KENDRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:00:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ELY,JACK","KIRSCH,MAXWELL","MYERS,PATRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:02:47,1,5,4,1,1,0,2,1,0,0,0,2,4,3,0,1,1,1,1,0,2,1,2
