player 1,player 2,player 3,player 4,player 5,minutes,plus-minus,points scored,offensive possession,turnovers,offensive rebounds,defensive rebounds given,2-pt made,2-pt missed,3-pt made,3-pt missed,assists,free-throw attempt,points givens,defensive possession,turnovers forced,offensive rebounds given,defensive rebounds,2-pt made given,2-pt missed given,3-pt made given,3-pt missed given,assists given,free-throw attempt given
"DAVIS,EVAN","ELY,JACK","HALL,RILEY","HORN,JEREMY","LYNDS,SCOTT",00:00:23,-2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0
"DAVIS,EVAN","ELY,JACK","HALL,RILEY","HORN,JEREMY","SCARLETT,MICHAEL",00:01:31,-2,2,4,1,1,2,1,2,0,1,1,0,4,3,0,0,1,2,0,0,1,0,0
"DAVIS,EVAN","ELY,JACK","HALL,RILEY","LYNDS,SCOTT","MYERS,PATRICK",00:01:07,1,5,3,0,0,1,2,0,0,0,1,2,4,2,0,1,0,1,1,0,0,0,2
"DAVIS,EVAN","ELY,JACK","HALL,RILEY","MADDOCK,ANDREW","SCARLETT,MICHAEL",00:01:07,-2,0,1,0,0,1,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,2
"DAVIS,EVAN","ELY,JACK","HALL,RILEY","MORRIS,KENDRICK","SCARLETT,MICHAEL",00:00:07,-2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2
"DAVIS,EVAN","ELY,JACK","KIRSCH,MAXWELL","MADDOCK,ANDREW","SCARLETT,MICHAEL",00:01:32,0,2,2,0,1,1,1,3,0,0,1,0,2,3,1,0,1,0,0,0,0,0,4
"DAVIS,EVAN","ELY,JACK","LYNDS,SCOTT","MORRIS,KENDRICK","SCARLETT,MICHAEL",00:00:34,-1,1,2,1,1,0,0,0,0,0,0,2,2,2,0,0,1,0,0,0,1,0,2
"DAVIS,EVAN","ELY,JACK","MORRIS,KENDRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:02:51,0,6,5,0,1,2,2,2,0,1,0,2,6,5,1,0,2,1,1,1,0,2,2
"DAVIS,EVAN","HALL,RILEY","LYNDS,SCOTT","MYERS,PATRICK","SCARLETT,MICHAEL",00:03:32,-6,2,6,0,0,5,1,3,0,1,0,2,8,6,0,0,3,1,2,2,1,1,0
"DAVIS,EVAN","HALL,RILEY","MORRIS,KENDRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:01:13,5,5,2,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"DAVIS,EVAN","HALL,RILEY","MORRIS,KENDRICK","PRESIDENT,MILES","SUI,MARK",00:00:50,5,5,2,0,0,0,1,0,1,0,1,0,0,2,0,0,2,0,0,0,1,0,2
"DAVIS,EVAN","HALL,RILEY","MYERS,PATRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:00:52,3,5,2,0,0,0,1,0,1,0,0,0,2,2,0,0,1,0,1,0,0,0,2
"DAVIS,EVAN","KIRSCH,MAXWELL","MORRIS,KENDRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:00:37,-1,2,1,0,0,0,1,0,0,0,1,0,3,1,0,0,0,0,0,1,0,1,0
"ELY,JACK","HALL,RILEY","HORN,JEREMY","LYNDS,SCOTT","SCARLETT,MICHAEL",00:00:43,-4,0,1,0,0,1,0,1,0,0,0,0,4,2,0,0,1,2,0,0,0,1,1
"ELY,JACK","HALL,RILEY","KIRSCH,MAXWELL","MORRIS,KENDRICK","SCARLETT,MICHAEL",00:00:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ELY,JACK","HALL,RILEY","KUSCH,RYAN","MYERS,PATRICK","SCARLETT,MICHAEL",00:02:23,4,6,5,2,1,1,1,1,1,0,1,2,2,4,1,1,2,1,3,0,0,0,0
"ELY,JACK","HALL,RILEY","LYNDS,SCOTT","MORRIS,KENDRICK","SCARLETT,MICHAEL",00:01:32,5,7,4,0,0,1,2,0,1,0,0,1,2,3,0,0,2,1,2,0,0,1,0
"ELY,JACK","HALL,RILEY","LYNDS,SCOTT","MYERS,PATRICK","PRESIDENT,MILES",00:00:24,-1,2,1,0,0,1,1,0,0,0,1,1,3,1,0,0,0,0,0,1,0,1,0
"ELY,JACK","HALL,RILEY","LYNDS,SCOTT","MYERS,PATRICK","SCARLETT,MICHAEL",00:00:22,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ELY,JACK","HALL,RILEY","MORRIS,KENDRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:08:30,2,19,15,2,1,4,4,2,1,2,1,10,17,17,4,1,5,8,2,0,3,0,2
"ELY,JACK","HALL,RILEY","MYERS,PATRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:05:01,7,9,8,0,3,3,3,3,0,3,1,4,2,7,2,1,4,1,2,0,2,0,1
"ELY,JACK","KIRSCH,MAXWELL","LYNDS,SCOTT","MORRIS,KENDRICK","SCARLETT,MICHAEL",00:00:37,-2,0,1,0,0,1,0,0,0,1,0,0,2,2,0,0,1,0,0,0,1,0,2
"HALL,RILEY","LYNDS,SCOTT","MORRIS,KENDRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:03:04,0,10,6,0,0,2,3,1,1,1,1,1,10,5,0,1,2,2,1,2,2,2,0
"HALL,RILEY","LYNDS,SCOTT","MYERS,PATRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:00:55,0,2,0,0,0,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,2
